CENTRAL, 58.000000, 192.0.1.3, 580.825216, 94.387458
CENTRAL, 59.000000, 192.0.1.1, 260.614232, 111.212252
CENTRAL, 59.000000, 192.0.1.2, 403.354446, 99.874030
CENTRAL, 59.000000, 192.0.1.3, 577.825665, 94.336340
CENTRAL, 60.000000, 192.0.1.1, 261.590736, 111.427689
CENTRAL, 60.000000, 192.0.1.2, 402.355366, 99.917027
CENTRAL, 60.000000, 192.0.1.3, 574.826090, 94.285242
CENTRAL, 61.000000, 192.0.1.1, 262.567254, 111.643195
CENTRAL, 61.000000, 192.0.1.2, 401.356286, 99.960005
CENTRAL, 61.000000, 192.0.1.3, 571.826538, 94.234165
CENTRAL, 62.000000, 192.0.1.1, 263.543754, 111.858609
CENTRAL, 62.000000, 192.0.1.2, 400.357207, 100.002964
CENTRAL, 62.000000, 192.0.1.3, 568.826960, 94.183060
CENTRAL, 63.000000, 192.0.1.1, 264.520285, 112.074052
CENTRAL, 63.000000, 192.0.1.2, 399.358127, 100.045905
CENTRAL, 63.000000, 192.0.1.3, 565.827398, 94.132023
CENTRAL, 64.000000, 192.0.1.1, 265.496780, 112.289525
CENTRAL, 64.000000, 192.0.1.2, 398.359047, 100.088828
CENTRAL, 64.000000, 192.0.1.3, 562.827826, 94.080958
CENTRAL, 65.000000, 192.0.1.1, 266.473289, 112.504986
CENTRAL, 65.000000, 192.0.1.2, 397.359990, 100.131777
CENTRAL, 65.000000, 192.0.1.3, 559.828261, 94.029866
CENTRAL, 66.000000, 192.0.1.1, 267.449814, 112.720476
CENTRAL, 66.000000, 192.0.1.2, 396.360899, 100.174753
CENTRAL, 66.000000, 192.0.1.3, 556.828703, 93.978746
CENTRAL, 67.000000, 192.0.1.1, 268.426319, 112.935915
CENTRAL, 67.000000, 192.0.1.2, 395.361842, 100.217711
CENTRAL, 67.000000, 192.0.1.3, 553.829137, 93.927742
CENTRAL, 68.000000, 192.0.1.1, 269.402839, 113.151382
CENTRAL, 68.000000, 192.0.1.2, 394.362739, 100.260650
CENTRAL, 68.000000, 192.0.1.3, 550.829577, 93.876615
CENTRAL, 69.000000, 192.0.1.1, 270.379339, 113.366839
CENTRAL, 69.000000, 192.0.1.2, 393.363670, 100.303616
CENTRAL, 69.000000, 192.0.1.3, 547.830016, 93.825555
CENTRAL, 70.000000, 192.0.1.1, 271.355854, 113.582324
CENTRAL, 70.000000, 192.0.1.2, 392.364602, 100.346518
CENTRAL, 70.000000, 192.0.1.3, 544.830437, 93.774517
CENTRAL, 71.000000, 192.0.1.1, 272.332367, 113.797798
CENTRAL, 71.000000, 192.0.1.2, 391.365522, 100.389492
CENTRAL, 71.000000, 192.0.1.3, 541.830882, 93.723354
CENTRAL, 72.000000, 192.0.1.1, 273.308862, 114.013261
CENTRAL, 72.000000, 192.0.1.2, 390.366453, 100.432448
CENTRAL, 72.000000, 192.0.1.3, 538.831318, 93.672259
CENTRAL, 73.000000, 192.0.1.1, 274.285387, 114.228713
CENTRAL, 73.000000, 192.0.1.2, 389.367361, 100.475430
CENTRAL, 73.000000, 192.0.1.3, 535.831744, 93.621233
CENTRAL, 74.000000, 192.0.1.1, 275.261893, 114.444194
CENTRAL, 74.000000, 192.0.1.2, 388.368293, 100.518349
CENTRAL, 74.000000, 192.0.1.3, 532.832178, 93.570179
CENTRAL, 75.000000, 192.0.1.1, 276.238430, 114.659624
CENTRAL, 75.000000, 192.0.1.2, 387.369201, 100.561294
CENTRAL, 75.000000, 192.0.1.3, 529.832619, 93.519049
CENTRAL, 76.000000, 192.0.1.1, 277.214932, 114.875082
CENTRAL, 76.000000, 192.0.1.2, 386.370132, 100.604221
CENTRAL, 76.000000, 192.0.1.3, 526.833058, 93.467988
CENTRAL, 77.000000, 192.0.1.1, 278.191432, 115.090569
CENTRAL, 77.000000, 192.0.1.2, 385.371063, 100.647220
CENTRAL, 77.000000, 192.0.1.3, 523.833488, 93.416947
CENTRAL, 78.000000, 192.0.1.1, 279.167978, 115.306006
CENTRAL, 78.000000, 192.0.1.2, 384.371971, 100.690155
CENTRAL, 78.000000, 192.0.1.3, 520.833917, 93.365879
CENTRAL, 79.000000, 192.0.1.1, 280.144474, 115.521471
CENTRAL, 79.000000, 192.0.1.2, 383.372902, 100.733117
CENTRAL, 79.000000, 192.0.1.3, 517.834362, 93.314685
CENTRAL, 80.000000, 192.0.1.1, 281.120984, 115.736925
CENTRAL, 80.000000, 192.0.1.2, 382.373821, 100.776061
CENTRAL, 80.000000, 192.0.1.3, 514.834797, 93.263609
CENTRAL, 81.000000, 192.0.1.1, 282.097475, 115.952407
CENTRAL, 81.000000, 192.0.1.2, 381.374753, 100.818986
CENTRAL, 81.000000, 192.0.1.3, 511.835231, 93.212553
CENTRAL, 82.000000, 192.0.1.1, 283.073997, 116.167878
CENTRAL, 82.000000, 192.0.1.2, 380.375672, 100.861938
CENTRAL, 82.000000, 192.0.1.3, 508.835655, 93.161518
CENTRAL, 83.000000, 192.0.1.1, 284.050516, 116.383300
CENTRAL, 83.000000, 192.0.1.2, 379.376603, 100.904916
CENTRAL, 83.000000, 192.0.1.3, 505.836087, 93.110455
CENTRAL, 84.000000, 192.0.1.1, 285.027017, 116.598788
CENTRAL, 84.000000, 192.0.1.2, 378.377522, 100.947876
CENTRAL, 84.000000, 192.0.1.3, 502.836535, 93.059315
CENTRAL, 85.000000, 192.0.1.1, 286.003532, 116.814266
CENTRAL, 85.000000, 192.0.1.2, 377.378441, 100.990773
CENTRAL, 85.000000, 192.0.1.3, 499.836964, 93.008341
CENTRAL, 86.000000, 192.0.1.1, 286.980061, 117.029694
CENTRAL, 86.000000, 192.0.1.2, 376.379348, 101.033786
CENTRAL, 86.000000, 192.0.1.3, 496.837392, 92.957194
CENTRAL, 87.000000, 192.0.1.1, 287.956571, 117.245111
CENTRAL, 87.000000, 192.0.1.2, 375.380291, 101.076692
CENTRAL, 87.000000, 192.0.1.3, 493.837837, 92.906067
CENTRAL, 88.000000, 192.0.1.1, 288.933080, 117.460672
CENTRAL, 88.000000, 192.0.1.2, 374.381210, 101.119623
CENTRAL, 88.000000, 192.0.1.3, 490.838262, 92.855057
CENTRAL, 89.000000, 192.0.1.1, 289.909602, 117.676107
CENTRAL, 89.000000, 192.0.1.2, 373.382117, 101.162581
CENTRAL, 89.000000, 192.0.1.3, 487.838704, 92.803971
CENTRAL, 90.000000, 192.0.1.1, 290.886107, 117.891607
CENTRAL, 90.000000, 192.0.1.2, 372.383048, 101.205566
CENTRAL, 90.000000, 192.0.1.3, 484.839136, 92.752906
CENTRAL, 91.000000, 192.0.1.1, 291.862609, 118.106982
CENTRAL, 91.000000, 192.0.1.2, 371.383967, 101.248443
